case,system,pathway,commissioning_year,impact_year,root_activity_index,root_branch_depth,contributor,reference_product,location,score_total_kg_co2eq,score_per_net_tonne_kg_co2eq,denominator_net_stored_tonnes,method,unit,package_sha256,foreground_sha256,cohort_foreground_sha256,calculation_timestamp
DACCS,not applicable,SSP2-PkBudg1000,2030,1943,19826,3,"market for drawing of pipe, steel","drawing of pipe, steel",GLO,-104.39271545410156,-5.36999565093115e-05,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1943,25771,3,"market for polyethylene, low density, granulate","polyethylene, low density, granulate",RER,-6.982849597930908,-3.59200082198092e-06,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1943,14987,3,market for reinforcing steel,reinforcing steel,GLO,-1173.2174072265625,-0.0006035068967214827,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1943,16371,3,market for sand,sand,CH,-6.840051174163818,-3.518544842676861e-06,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1943,23019,3,"market for transport, freight, lorry, unspecified","transport, freight, lorry, diesel, unspecified",RER,-14.905591011047363,-7.667485087987328e-06,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1943,33955,3,"market group for electricity, medium voltage","electricity, medium voltage",ENC,-23386.494140625,-0.012030089578510803,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1943,45449,3,"treatment of direct air capture system, sorbent-based, 100ktCO2",direct air capture system,ENC,-4.092512607574463,-2.105201958628839e-06,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1943,11116,3,"treatment of waste bitumen, sanitary landfill",waste bitumen,Europe without Switzerland,0.007263740990310907,3.736492278966516e-09,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1943,5198,3,"treatment of waste polyethylene, municipal incineration",waste polyethylene,GLO,0.03193726763129234,1.6428635612804704e-08,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1943,15413,3,"treatment of waste reinforcement steel, recycling",waste reinforcement steel,CH,16.185165405273438,8.325702368967817e-06,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1944,45471,3,"amine-based silica production, for sorbent-based direct air capture system",amine-based silica,ENC,-1431.29541015625,-0.0007362630710680298,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1944,45603,3,"carbon dioxide compression, transport and storage","carbon dioxide, stored",ENC,-2737.58154296875,-0.0014082209583172582,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1944,45427,3,"direct air capture system, sorbent-based, 100ktCO2",direct air capture system,ENC,-354.8233642578125,-0.00018252230671698174,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1944,3023,3,market for bitumen seal,bitumen seal,GLO,-8.599883079528809,-4.423808168481897e-06,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1944,20480,3,"market for diesel, burned in diesel-electric generating set, 10MW","diesel, burned in diesel-electric generating set, 10MW",GLO,-28.348482131958008,-1.4582552537015436e-05,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1944,19826,3,"market for drawing of pipe, steel","drawing of pipe, steel",GLO,-71.2591781616211,-3.66559558444553e-05,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1944,25771,3,"market for polyethylene, low density, granulate","polyethylene, low density, granulate",RER,-5.6556396484375,-2.9092796545460393e-06,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1944,14987,3,market for reinforcing steel,reinforcing steel,GLO,-763.0343627929688,-0.000392507388267988,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1944,16371,3,market for sand,sand,CH,-5.291652679443359,-2.722043559384444e-06,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1944,23019,3,"market for transport, freight, lorry, unspecified","transport, freight, lorry, diesel, unspecified",RER,-11.284187316894531,-5.804623105398421e-06,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1944,33955,3,"market group for electricity, medium voltage","electricity, medium voltage",ENC,-26997.212890625,-0.01388745519065072,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1944,45449,3,"treatment of direct air capture system, sorbent-based, 100ktCO2",direct air capture system,ENC,-27.1519718170166,-1.3967063691880968e-05,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1944,11116,3,"treatment of waste bitumen, sanitary landfill",waste bitumen,Europe without Switzerland,0.04764777794480324,2.451017383991936e-08,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1944,5198,3,"treatment of waste polyethylene, municipal incineration",waste polyethylene,GLO,0.20933327078819275,1.0768172365647776e-07,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1944,15413,3,"treatment of waste reinforcement steel, recycling",waste reinforcement steel,CH,106.07972717285156,5.456776089138455e-05,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1945,45471,3,"amine-based silica production, for sorbent-based direct air capture system",amine-based silica,ENC,-1494.6571044921875,-0.0007688565352326068,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1945,45603,3,"carbon dioxide compression, transport and storage","carbon dioxide, stored",ENC,-2738.40087890625,-0.0014086424274209104,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1945,45427,3,"direct air capture system, sorbent-based, 100ktCO2",direct air capture system,ENC,-749.030029296875,-0.0003853035130127958,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1945,3023,3,market for bitumen seal,bitumen seal,GLO,-19.5222110748291,-1.0042289647545835e-05,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1945,20480,3,"market for diesel, burned in diesel-electric generating set, 10MW","diesel, burned in diesel-electric generating set, 10MW",GLO,-62.6789665222168,-3.224226672953539e-05,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1945,19826,3,"market for drawing of pipe, steel","drawing of pipe, steel",GLO,-155.0985107421875,-7.978318453816229e-05,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1945,25771,3,"market for polyethylene, low density, granulate","polyethylene, low density, granulate",RER,-16.686731338500977,-8.583709536265934e-06,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1945,14987,3,market for reinforcing steel,reinforcing steel,GLO,-1473.065185546875,-0.0007577495810426312,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1945,16371,3,market for sand,sand,CH,-13.666121482849121,-7.0298978821240335e-06,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1945,23019,3,"market for transport, freight, lorry, unspecified","transport, freight, lorry, diesel, unspecified",RER,-28.840118408203125,-1.4835451856071566e-05,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1945,33955,3,"market group for electricity, medium voltage","electricity, medium voltage",ENC,-26848.806640625,-0.013811114527070473,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1945,45449,3,"treatment of direct air capture system, sorbent-based, 100ktCO2",direct air capture system,ENC,-4.700592041015625,-2.4180000210985726e-06,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
