case,system,pathway,commissioning_year,operation_year,period,view,contributor,score_total_kg_co2eq,score_per_net_tonne_kg_co2eq,denominator_net_stored_tonnes,rank,unit,provenance_id
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2033,annual,activity,"operation of new Nordic spruce CHP with post-combustion capture, excluding capture equipment, LCSS 2026 | ENC",912907.8167427152,122.21438487391455,7469.724760178917,2,kg CO2-Eq,aabae9e22b3f89e6d5e5
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2033,annual,activity,supply of forest residue | ENC,530932.3904178814,71.07790547361003,7469.724760178917,3,kg CO2-Eq,aabae9e22b3f89e6d5e5
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2033,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | FI",-269323.5282043267,-36.055348336272004,7469.724760178917,4,kg CO2-Eq,aabae9e22b3f89e6d5e5
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2033,annual,activity,"carbon dioxide transport extension, pipeline 50 to 2000 km, LCSS 2026 | ENC",215177.25951671123,28.806584770542102,7469.724760178917,5,kg CO2-Eq,aabae9e22b3f89e6d5e5
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2033,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | SE",-213341.06657514267,-28.560766751736736,7469.724760178917,6,kg CO2-Eq,aabae9e22b3f89e6d5e5
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2033,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | DK",-198246.65199533515,-26.54002099946005,7469.724760178917,7,kg CO2-Eq,aabae9e22b3f89e6d5e5
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2033,annual,activity,"hydrogen production, gaseous, 25 bar, from gasification of woody biomass in entrained flow gasifier, at gasification plant | ENC",67842.49278205502,9.082328326703974,7469.724760178917,8,kg CO2-Eq,aabae9e22b3f89e6d5e5
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2033,annual,activity,"wood chipping, mobile chipper, at forest road | FI",64967.03396503997,8.697379896964753,7469.724760178917,9,kg CO2-Eq,aabae9e22b3f89e6d5e5
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2033,annual,activity,"harvesting, forestry harvester | FI",45369.25128368742,6.07375140855936,7469.724760178917,10,kg CO2-Eq,aabae9e22b3f89e6d5e5
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2033,annual,activity,treatment of sewage sludge by anaerobic digestion | RoW,40242.4901368379,5.387412713165887,7469.724760178917,11,kg CO2-Eq,aabae9e22b3f89e6d5e5
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2033,annual,activity,"heat production, softwood chips from forest, at furnace 1000kW | ENC",-32742.02833469116,-4.383297830361679,7469.724760178917,12,kg CO2-Eq,aabae9e22b3f89e6d5e5
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2033,annual,activity,"heat production, softwood chips from forest, at furnace 1000kW, state-of-the-art 2014 | ENC",-30690.306145509883,-4.108626104822473,7469.724760178917,13,kg CO2-Eq,aabae9e22b3f89e6d5e5
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2033,annual,activity,"heat production, light fuel oil, at industrial furnace 1MW | ENC",-26078.817541051263,-3.4912688724593135,7469.724760178917,14,kg CO2-Eq,aabae9e22b3f89e6d5e5
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2033,annual,activity,Other activities,206615.8709643947,27.660439654465367,7469.724760178917,15,kg CO2-Eq,aabae9e22b3f89e6d5e5
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2033,annual,location,SE,-8760241.646343783,-1172.7663237398797,7469.724760178917,1,kg CO2-Eq,aabae9e22b3f89e6d5e5
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2033,annual,location,ENC,1580102.5430953708,211.5342390550845,7469.724760178917,2,kg CO2-Eq,aabae9e22b3f89e6d5e5
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2033,annual,location,DK,-198359.46432865717,-26.555123608584744,7469.724760178917,3,kg CO2-Eq,aabae9e22b3f89e6d5e5
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2033,annual,location,FI,-146088.06535091644,-19.55735586533409,7469.724760178917,4,kg CO2-Eq,aabae9e22b3f89e6d5e5
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2033,annual,location,RoW,81923.07734858755,10.967348862078461,7469.724760178917,5,kg CO2-Eq,aabae9e22b3f89e6d5e5
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2033,annual,location,GLO,47619.658877927555,6.375021892612139,7469.724760178917,6,kg CO2-Eq,aabae9e22b3f89e6d5e5
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2033,annual,location,CHA,38222.15124233329,5.1169423866988355,7469.724760178917,7,kg CO2-Eq,aabae9e22b3f89e6d5e5
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2033,annual,location,OAS,11600.538909742305,1.55300754474713,7469.724760178917,8,kg CO2-Eq,aabae9e22b3f89e6d5e5
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2033,annual,location,Other locations,120073.95850461668,16.07475005568219,7469.724760178917,9,kg CO2-Eq,aabae9e22b3f89e6d5e5
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2033,annual,process,Forest regrowth,-8538779.819222614,-1143.1184003917824,7469.724760178917,1,kg CO2-Eq,aabae9e22b3f89e6d5e5
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2033,annual,process,Harvesting and biomass supply,163110.44851396754,21.836205984925833,7469.724760178917,2,kg CO2-Eq,aabae9e22b3f89e6d5e5
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2033,annual,process,Residual biogenic stack emissions,853878.0018494421,114.31184270690449,7469.724760178917,3,kg CO2-Eq,aabae9e22b3f89e6d5e5
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2033,annual,process,New CHP infrastructure and end-of-life,19863.425799603687,2.659191126491776,7469.724760178917,4,kg CO2-Eq,aabae9e22b3f89e6d5e5
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2033,annual,process,Other CHP operating emissions,70776.33744532704,9.475093088119593,7469.724760178917,5,kg CO2-Eq,aabae9e22b3f89e6d5e5
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2033,annual,process,Avoided Northern European electricity,-171846.21387926582,-23.005695577349456,7469.724760178917,6,kg CO2-Eq,aabae9e22b3f89e6d5e5
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2033,annual,process,Avoided Northern European heat,-70344.90356876391,-9.417335420947825,7469.724760178917,7,kg CO2-Eq,aabae9e22b3f89e6d5e5
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2033,annual,process,Capture electricity,0.0,0.0,7469.724760178917,8,kg CO2-Eq,aabae9e22b3f89e6d5e5
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2033,annual,process,Compression and recompression,44888.80169273808,6.009431824321047,7469.724760178917,9,kg CO2-Eq,aabae9e22b3f89e6d5e5
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2033,annual,process,Pipeline and geological storage,161400.46516844662,21.60728411692919,7469.724760178917,10,kg CO2-Eq,aabae9e22b3f89e6d5e5
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2033,annual,process,Transport losses,215177.25646605933,28.80658436213992,7469.724760178917,11,kg CO2-Eq,aabae9e22b3f89e6d5e5
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2033,annual,process,Capture chemicals and operating materials,15949.872645917954,2.1352691240976753,7469.724760178917,12,kg CO2-Eq,aabae9e22b3f89e6d5e5
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2033,annual,process,CCS infrastructure and end-of-life,10778.958289108203,1.443019473297169,7469.724760178917,13,kg CO2-Eq,aabae9e22b3f89e6d5e5
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2033,annual,process,Other CHP and CCS supply-chain GHG emissions,0.12075513754864235,1.616594204278954e-05,7469.724760178917,14,kg CO2-Eq,aabae9e22b3f89e6d5e5
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2034,annual,activity,"forest carbon regrowth differential, existing spruce forest vs standing stock, LCSS 2026 | SE",-8538779.455058046,-1143.1183516397093,7469.724760178917,1,kg CO2-Eq,73708b874c90aa902b1a
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2034,annual,activity,"operation of new Nordic spruce CHP with post-combustion capture, excluding capture equipment, LCSS 2026 | ENC",912907.8167427152,122.21438487391455,7469.724760178917,2,kg CO2-Eq,73708b874c90aa902b1a
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2034,annual,activity,supply of forest residue | ENC,509192.35380524205,68.1674854366449,7469.724760178917,3,kg CO2-Eq,73708b874c90aa902b1a
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2034,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | FI",-262849.21558635705,-35.188607883868166,7469.724760178917,4,kg CO2-Eq,73708b874c90aa902b1a
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2034,annual,activity,"carbon dioxide transport extension, pipeline 50 to 2000 km, LCSS 2026 | ENC",215177.25951671123,28.806584770542102,7469.724760178917,5,kg CO2-Eq,73708b874c90aa902b1a
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2034,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | SE",-208217.50507761072,-27.8748564053682,7469.724760178917,6,kg CO2-Eq,73708b874c90aa902b1a
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2034,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | DK",-193485.59528616827,-25.902640525342978,7469.724760178917,7,kg CO2-Eq,73708b874c90aa902b1a
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2034,annual,activity,"hydrogen production, gaseous, 25 bar, from gasification of woody biomass in entrained flow gasifier, at gasification plant | ENC",73006.73423183602,9.773684650475307,7469.724760178917,8,kg CO2-Eq,73708b874c90aa902b1a
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2034,annual,activity,"wood chipping, mobile chipper, at forest road | FI",64967.033884056145,8.697379886123144,7469.724760178917,9,kg CO2-Eq,73708b874c90aa902b1a
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2034,annual,activity,"harvesting, forestry harvester | FI",45371.81863316637,6.074095109239288,7469.724760178917,10,kg CO2-Eq,73708b874c90aa902b1a
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2034,annual,activity,treatment of sewage sludge by anaerobic digestion | RoW,39683.00453216766,5.312512282074656,7469.724760178917,11,kg CO2-Eq,73708b874c90aa902b1a
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2034,annual,activity,"heat production, softwood chips from forest, at furnace 1000kW | ENC",-31848.700974110656,-4.263704754410229,7469.724760178917,12,kg CO2-Eq,73708b874c90aa902b1a
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2034,annual,activity,"heat production, softwood chips from forest, at furnace 1000kW, state-of-the-art 2014 | ENC",-29852.957588355068,-3.9965271207181696,7469.724760178917,13,kg CO2-Eq,73708b874c90aa902b1a
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2034,annual,activity,"heat production, light fuel oil, at industrial furnace 1MW | ENC",-26115.524603978556,-3.4961829843049035,7469.724760178917,14,kg CO2-Eq,73708b874c90aa902b1a
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2034,annual,activity,Other activities,200377.08219126653,26.82522966033183,7469.724760178917,15,kg CO2-Eq,73708b874c90aa902b1a
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2034,annual,location,SE,-8754876.223998552,-1172.04803457696,7469.724760178917,1,kg CO2-Eq,73708b874c90aa902b1a
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2034,annual,location,ENC,1560740.559489501,208.9421778711051,7469.724760178917,2,kg CO2-Eq,73708b874c90aa902b1a
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2034,annual,location,DK,-193571.29377012618,-25.914113302012712,7469.724760178917,3,kg CO2-Eq,73708b874c90aa902b1a
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2034,annual,location,FI,-139575.92667220475,-18.685551496660715,7469.724760178917,4,kg CO2-Eq,73708b874c90aa902b1a
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2034,annual,location,RoW,79882.10494939912,10.694116251143605,7469.724760178917,5,kg CO2-Eq,73708b874c90aa902b1a
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2034,annual,location,GLO,47180.130396292814,6.316180570375225,7469.724760178917,6,kg CO2-Eq,73708b874c90aa902b1a
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2034,annual,location,CHA,37230.896775294015,4.984239442632723,7469.724760178917,7,kg CO2-Eq,73708b874c90aa902b1a
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2034,annual,location,OAS,11722.576216735519,1.5693451356104233,7469.724760178917,8,kg CO2-Eq,73708b874c90aa902b1a
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2034,annual,location,Other locations,120801.32597619564,16.17212546039008,7469.724760178917,9,kg CO2-Eq,73708b874c90aa902b1a
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2034,annual,process,Forest regrowth,-8538779.819222614,-1143.1184003917824,7469.724760178917,1,kg CO2-Eq,73708b874c90aa902b1a
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2034,annual,process,Harvesting and biomass supply,157274.22277217588,21.05488860989957,7469.724760178917,2,kg CO2-Eq,73708b874c90aa902b1a
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2034,annual,process,Residual biogenic stack emissions,853878.0018494421,114.31184270690449,7469.724760178917,3,kg CO2-Eq,73708b874c90aa902b1a
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2034,annual,process,New CHP infrastructure and end-of-life,19489.02102323497,2.6090681583250417,7469.724760178917,4,kg CO2-Eq,73708b874c90aa902b1a
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2034,annual,process,Other CHP operating emissions,70674.46401297489,9.461454910593261,7469.724760178917,5,kg CO2-Eq,73708b874c90aa902b1a
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2034,annual,process,Avoided Northern European electricity,-168237.95781106173,-22.5226448379916,7469.724760178917,6,kg CO2-Eq,73708b874c90aa902b1a
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2034,annual,process,Avoided Northern European heat,-70103.5765555739,-9.385028070819407,7469.724760178917,7,kg CO2-Eq,73708b874c90aa902b1a
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2034,annual,process,Capture electricity,0.0,0.0,7469.724760178917,8,kg CO2-Eq,73708b874c90aa902b1a
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2034,annual,process,Compression and recompression,43970.93003582074,5.886552911591823,7469.724760178917,9,kg CO2-Eq,73708b874c90aa902b1a
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2034,annual,process,Pipeline and geological storage,159825.87311011058,21.396487587085122,7469.724760178917,10,kg CO2-Eq,73708b874c90aa902b1a
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2034,annual,process,Transport losses,215177.25646605933,28.80658436213992,7469.724760178917,11,kg CO2-Eq,73708b874c90aa902b1a
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2034,annual,process,Capture chemicals and operating materials,15804.162809180722,2.1157624031119155,7469.724760178917,12,kg CO2-Eq,73708b874c90aa902b1a
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2034,annual,process,CCS infrastructure and end-of-life,10561.450088667592,1.4139008367444348,7469.724760178917,13,kg CO2-Eq,73708b874c90aa902b1a
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2034,annual,process,Other CHP and CCS supply-chain GHG emissions,0.12078409898556418,1.6169819218703196e-05,7469.724760178917,14,kg CO2-Eq,73708b874c90aa902b1a
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2035,annual,activity,"forest carbon regrowth differential, existing spruce forest vs standing stock, LCSS 2026 | SE",-8538779.455058046,-1143.1183516397093,7469.724760178917,1,kg CO2-Eq,527a46ed042e3639cf3f
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2035,annual,activity,"operation of new Nordic spruce CHP with post-combustion capture, excluding capture equipment, LCSS 2026 | ENC",912907.8167427152,122.21438487391455,7469.724760178917,2,kg CO2-Eq,527a46ed042e3639cf3f
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2035,annual,activity,supply of forest residue | ENC,487441.4855604582,65.25561532856037,7469.724760178917,3,kg CO2-Eq,527a46ed042e3639cf3f
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2035,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | FI",-256375.4962659748,-34.32194685843204,7469.724760178917,4,kg CO2-Eq,527a46ed042e3639cf3f
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2035,annual,activity,"carbon dioxide transport extension, pipeline 50 to 2000 km, LCSS 2026 | ENC",215177.25951671123,28.806584770542102,7469.724760178917,5,kg CO2-Eq,527a46ed042e3639cf3f
